_id,dia,hora,humedad,norhum,nortemp,salidae,salidar,salidav,temperatura
63213608122542d5a97fdc88,Tuesday,21:01:44,67.5,0,-1,-1,1,0,37.07
6321360a122542d5a97fdc8a,Tuesday,21:01:46,67,0,-1,-1,1,0,37.03
6321360b122542d5a97fdc8c,Tuesday,21:01:47,67,0,-1,-1,1,0,37.09
6321360d122542d5a97fdc8e,Tuesday,21:01:49,67,0,-1,-1,1,0,37.05
6321360e122542d5a97fdc90,Tuesday,21:01:50,67,0,-1,-1,1,0,37.07
63213610122542d5a97fdc92,Tuesday,21:01:52,67,0,-1,-1,1,0,37.09
63213611122542d5a97fdc94,Tuesday,21:01:53,67,0,-1,-1,1,0,37.01
63213613122542d5a97fdc96,Tuesday,21:01:55,67,0,-1,-1,1,0,37.07
63213614122542d5a97fdc98,Tuesday,21:01:56,67,0,-1,-1,1,0,37.09
63213616122542d5a97fdc9a,Tuesday,21:01:58,67.5,0,-1,-1,1,0,37.07
63213617122542d5a97fdc9c,Tuesday,21:01:59,67.5,0,-1,-1,1,0,37.01
63213619122542d5a97fdc9e,Tuesday,21:02:01,67,0,-1,-1,1,0,37.09
6321361a122542d5a97fdca0,Tuesday,21:02:02,67,0,-1,-1,1,0,37.07
6321361c122542d5a97fdca2,Tuesday,21:02:04,67,0,-1,-1,1,0,37.05
6321361d122542d5a97fdca4,Tuesday,21:02:05,67,0,-1,-1,1,0,37.09
6321361f122542d5a97fdca6,Tuesday,21:02:07,67.5,0,-1,-1,1,0,37.03
63213620122542d5a97fdca8,Tuesday,21:02:08,67.5,0,-1,-1,1,0,37.01
63213622122542d5a97fdcaa,Tuesday,21:02:10,67.5,0,-1,-1,1,0,37.05
63213623122542d5a97fdcac,Tuesday,21:02:11,67.5,0,-1,-1,1,0,37.05
63213625122542d5a97fdcae,Tuesday,21:02:13,67,0,-1,-1,1,0,37.03
63213626122542d5a97fdcb0,Tuesday,21:02:14,67,0,-1,-1,1,0,37.07
63213628122542d5a97fdcb2,Tuesday,21:02:16,67,0,-1,-1,1,0,37.05
63213629122542d5a97fdcb4,Tuesday,21:02:17,67,0,-1,-1,1,0,37.03
6321362b122542d5a97fdcb6,Tuesday,21:02:19,67.5,0,-1,-1,1,0,37.05
6321362c122542d5a97fdcb8,Tuesday,21:02:20,67.5,0,-1,-1,1,0,37.03
6321362e122542d5a97fdcba,Tuesday,21:02:22,67.5,0,-1,-1,1,0,37.07
6321362f122542d5a97fdcbc,Tuesday,21:02:23,67.5,0,-1,-1,1,0,37.03
63213631122542d5a97fdcbe,Tuesday,21:02:25,66.5,0,-1,-1,1,0,37.01
63213632122542d5a97fdcc0,Tuesday,21:02:26,66.5,0,-1,-1,1,0,37.05
63213634122542d5a97fdcc2,Tuesday,21:02:28,67,0,-1,-1,1,0,37.05
63213635122542d5a97fdcc4,Tuesday,21:02:29,67,0,-1,-1,1,0,37.07
63213637122542d5a97fdcc6,Tuesday,21:02:31,67,0,-1,-1,1,0,37.09
63213638122542d5a97fdcc8,Tuesday,21:02:32,67,0,-1,-1,1,0,37.05
6321363a122542d5a97fdcca,Tuesday,21:02:34,67,0,-1,-1,1,0,37.05
6321363b122542d5a97fdccc,Tuesday,21:02:35,67,0,-1,-1,1,0,37.09
6321363d122542d5a97fdcce,Tuesday,21:02:37,67,0,-1,-1,1,0,37.05
6321363e122542d5a97fdcd0,Tuesday,21:02:38,67,0,-1,-1,1,0,37.05
63213640122542d5a97fdcd2,Tuesday,21:02:40,68,0,-1,-1,1,0,37.09
63213641122542d5a97fdcd4,Tuesday,21:02:41,68,0,-1,-1,1,0,37.05
63213643122542d5a97fdcd6,Tuesday,21:02:43,67,0,-1,-1,1,0,37.05
63213644122542d5a97fdcd8,Tuesday,21:02:44,67,0,-1,-1,1,0,37.03
63213646122542d5a97fdcda,Tuesday,21:02:46,67,0,-1,-1,1,0,37.07
63213647122542d5a97fdcdc,Tuesday,21:02:47,67,0,-1,-1,1,0,37.09
63213649122542d5a97fdcde,Tuesday,21:02:49,67.5,0,-1,-1,1,0,37.07
6321364a122542d5a97fdce0,Tuesday,21:02:50,67.5,0,-1,-1,1,0,37.09
6321364c122542d5a97fdce2,Tuesday,21:02:52,68,0,-1,-1,1,0,37.07
6321364d122542d5a97fdce4,Tuesday,21:02:53,68,0,-1,-1,1,0,37.05
6321364f122542d5a97fdce6,Tuesday,21:02:55,67.5,0,-1,-1,1,0,37.03
