_id,dia,hora,humedad,norhum,nortemp,salidae,salidar,salidav,temperatura
630fbc10386f43b83cd16053,Wednesday,14:52:48,60,0,0,-1,-1,-1,37.69
630fbc30386f43b83cd16055,Wednesday,14:53:20,60.5,0,0,-1,-1,-1,36.81
630fbc4f386f43b83cd16057,Wednesday,14:53:51,61.5,0,-1,-1,1,0,35.89
630fbc6d386f43b83cd16059,Wednesday,14:54:21,64,0,-1,-1,1,0,35.49
630fbc8c386f43b83cd1605b,Wednesday,14:54:52,66,0,-1,-1,1,0,35.45
630fbcad386f43b83cd1605d,Wednesday,14:55:25,67,0,-1,-1,1,0,35.57
630fbcc9386f43b83cd1605f,Wednesday,14:55:53,65.5,0,-1,-1,1,0,35.77
630fbce8386f43b83cd16061,Wednesday,14:56:24,65.5,0,-1,-1,1,0,36.01
630fbd07386f43b83cd16063,Wednesday,14:56:55,64.5,0,-1,-1,1,0,36.25
630fbd27386f43b83cd16065,Wednesday,14:57:27,64,0,-1,-1,1,0,36.47
630fbd45386f43b83cd16067,Wednesday,14:57:57,63.5,0,0,-1,-1,-1,36.65
630fbd64386f43b83cd16069,Wednesday,14:58:28,63,0,0,-1,-1,-1,36.85
630fbd82386f43b83cd1606b,Wednesday,14:58:58,62.5,0,0,-1,-1,-1,36.97
630fbda3386f43b83cd1606d,Wednesday,14:59:31,62.5,0,0,-1,-1,-1,37.13
630fbdc2386f43b83cd1606f,Wednesday,15:00:02,62.5,0,0,-1,-1,-1,37.23
630fbdde386f43b83cd16071,Wednesday,15:00:30,62,0,0,-1,-1,-1,37.35
630fbdfe386f43b83cd16073,Wednesday,15:01:02,62,0,0,-1,-1,-1,37.43
630fbe1c386f43b83cd16075,Wednesday,15:01:32,62,0,0,-1,-1,-1,37.55
630fbe3c386f43b83cd16077,Wednesday,15:02:04,62,0,0,-1,-1,-1,37.57
630fbe5b386f43b83cd16079,Wednesday,15:02:35,62,0,0,-1,-1,-1,37.69
630fbe7a386f43b83cd1607b,Wednesday,15:03:06,61.5,0,0,-1,-1,-1,37.71
630fbe97386f43b83cd1607d,Wednesday,15:03:35,61.5,0,0,-1,-1,-1,37.77
630fbeb6386f43b83cd1607f,Wednesday,15:04:06,62.5,0,1,-1,0,1,37.81
630fbed4386f43b83cd16081,Wednesday,15:04:36,62,0,1,-1,0,1,38.17
630fbef3386f43b83cd16083,Wednesday,15:05:07,61,0,0,-1,-1,-1,37.65
630fbf12386f43b83cd16085,Wednesday,15:05:38,60,0,0,-1,-1,-1,36.83
630fbf32386f43b83cd16087,Wednesday,15:06:10,62,0,-1,-1,1,0,35.95
630fbf50386f43b83cd16089,Wednesday,15:06:40,64,0,-1,-1,1,0,35.55
630fbf6f386f43b83cd1608b,Wednesday,15:07:11,66,0,-1,-1,1,0,35.51
630fbf8d386f43b83cd1608d,Wednesday,15:07:41,67.5,0,-1,-1,1,0,35.67
630fbfad386f43b83cd1608f,Wednesday,15:08:13,67,0,-1,-1,1,0,35.91
630fbfcb386f43b83cd16091,Wednesday,15:08:43,66.5,0,-1,-1,1,0,36.11
630fbfe9386f43b83cd16093,Wednesday,15:09:13,65,0,-1,-1,1,0,36.37
630fc009386f43b83cd16095,Wednesday,15:09:45,64,0,0,-1,-1,-1,36.57
630fc027386f43b83cd16097,Wednesday,15:10:15,64,0,0,-1,-1,-1,36.77
630fc046386f43b83cd16099,Wednesday,15:10:46,63.5,0,0,-1,-1,-1,36.91
630fc064386f43b83cd1609b,Wednesday,15:11:16,63.5,0,0,-1,-1,-1,37.09
630fc084386f43b83cd1609d,Wednesday,15:11:48,63,0,0,-1,-1,-1,37.23
630fc0a2386f43b83cd1609f,Wednesday,15:12:18,63,0,0,-1,-1,-1,37.41
630fc0c2386f43b83cd160a1,Wednesday,15:12:50,63,0,0,-1,-1,-1,37.45
630fc0e0386f43b83cd160a3,Wednesday,15:13:20,63.5,0,0,-1,-1,-1,37.57
630fc100386f43b83cd160a5,Wednesday,15:13:52,62.5,0,0,-1,-1,-1,37.59
630fc11e386f43b83cd160a7,Wednesday,15:14:22,62.5,0,0,-1,-1,-1,37.73
630fc13e386f43b83cd160a9,Wednesday,15:14:54,62.5,0,0,-1,-1,-1,37.75
630fc15c386f43b83cd160ab,Wednesday,15:15:24,63,0,1,-1,0,1,37.85
630fc17b386f43b83cd160ad,Wednesday,15:15:55,62.5,0,1,-1,0,1,38.21
630fc199386f43b83cd160af,Wednesday,15:16:25,62,0,0,-1,-1,-1,37.71
630fc1b8386f43b83cd160b1,Wednesday,15:16:56,61.5,0,0,-1,-1,-1,36.87
630fc1d8386f43b83cd160b3,Wednesday,15:17:28,62.5,0,-1,-1,1,0,35.97
630fc1f7386f43b83cd160b5,Wednesday,15:17:59,64.5,0,-1,-1,1,0,35.55
630fc214386f43b83cd160b7,Wednesday,15:18:28,66.5,0,-1,-1,1,0,35.51
630fc234386f43b83cd160b9,Wednesday,15:19:00,68,0,-1,-1,1,0,35.71
630fc251386f43b83cd160bb,Wednesday,15:19:29,67.5,0,-1,-1,1,0,35.91
630fc270386f43b83cd160bd,Wednesday,15:20:00,66.5,0,-1,-1,1,0,36.15
630fc28f386f43b83cd160bf,Wednesday,15:20:31,66,0,-1,-1,1,0,36.41
630fc2ae386f43b83cd160c1,Wednesday,15:21:02,65,0,0,-1,-1,-1,36.63
630fc2cc386f43b83cd160c3,Wednesday,15:21:32,64.5,0,0,-1,-1,-1,36.85
630fc2ec386f43b83cd160c5,Wednesday,15:22:04,64,0,0,-1,-1,-1,37.01
630fc30c386f43b83cd160c7,Wednesday,15:22:36,64,0,0,-1,-1,-1,37.15
630fc329386f43b83cd160c9,Wednesday,15:23:05,63.5,0,0,-1,-1,-1,37.29
630fc349386f43b83cd160cb,Wednesday,15:23:37,63.5,0,0,-1,-1,-1,37.41
630fc366386f43b83cd160cd,Wednesday,15:24:06,63.5,0,0,-1,-1,-1,37.51
630fc385386f43b83cd160cf,Wednesday,15:24:37,63,0,0,-1,-1,-1,37.63
630fc3a4386f43b83cd160d1,Wednesday,15:25:08,63,0,0,-1,-1,-1,37.71
630fc3c2386f43b83cd160d3,Wednesday,15:25:38,62.5,0,1,-1,0,1,37.81
630fc3e1386f43b83cd160d5,Wednesday,15:26:09,62.5,0,1,-1,0,1,38.17
630fc400386f43b83cd160d7,Wednesday,15:26:40,62,0,0,-1,-1,-1,37.63
630fc41f386f43b83cd160d9,Wednesday,15:27:11,61,0,0,-1,-1,-1,36.77
630fc43d386f43b83cd160db,Wednesday,15:27:41,63,0,-1,-1,1,0,35.93
630fc45d386f43b83cd160dd,Wednesday,15:28:13,65,0,-1,-1,1,0,35.55
630fc47b386f43b83cd160df,Wednesday,15:28:43,67,0,-1,-1,1,0,35.51
630fc49a386f43b83cd160e1,Wednesday,15:29:14,68,0,-1,-1,1,0,35.69
630fc4b9386f43b83cd160e3,Wednesday,15:29:45,67.5,0,-1,-1,1,0,35.89
630fc4d8386f43b83cd160e5,Wednesday,15:30:16,66.5,0,-1,-1,1,0,36.15
630fc4f6386f43b83cd160e7,Wednesday,15:30:46,65.5,0,-1,-1,1,0,36.37
630fc515386f43b83cd160e9,Wednesday,15:31:17,65.5,0,0,-1,-1,-1,36.59
630fc534386f43b83cd160eb,Wednesday,15:31:48,64.5,0,0,-1,-1,-1,36.77
630fc553386f43b83cd160ed,Wednesday,15:32:19,64.5,0,0,-1,-1,-1,36.93
630fc573386f43b83cd160ef,Wednesday,15:32:51,64,0,0,-1,-1,-1,37.09
630fc592386f43b83cd160f1,Wednesday,15:33:22,64,0,0,-1,-1,-1,37.23
630fc5b0386f43b83cd160f3,Wednesday,15:33:52,64,0,0,-1,-1,-1,37.35
630fc5cd386f43b83cd160f5,Wednesday,15:34:21,63.5,0,0,-1,-1,-1,37.49
630fc5ed386f43b83cd160f7,Wednesday,15:34:53,63.5,0,0,-1,-1,-1,37.59
630fc60c386f43b83cd160f9,Wednesday,15:35:24,63.5,0,0,-1,-1,-1,37.71
630fc629386f43b83cd160fb,Wednesday,15:35:53,63,0,1,-1,0,1,37.85
630fc649386f43b83cd160fd,Wednesday,15:36:25,63,0,1,-1,0,1,38.07
630fc668386f43b83cd160ff,Wednesday,15:36:56,61.5,0,0,-1,-1,-1,37.51
630fc687386f43b83cd16101,Wednesday,15:37:27,61.5,0,0,-1,-1,-1,36.71
630fc6a5386f43b83cd16103,Wednesday,15:37:57,63,0,-1,-1,1,0,35.87
630fc6c5386f43b83cd16105,Wednesday,15:38:29,65,0,-1,-1,1,0,35.47
630fc6e3386f43b83cd16107,Wednesday,15:38:59,67,0,-1,-1,1,0,35.41
630fc701386f43b83cd16109,Wednesday,15:39:29,68.5,0,-1,-1,1,0,35.55
630fc720386f43b83cd1610b,Wednesday,15:40:00,67.5,0,-1,-1,1,0,35.79
630fc73f386f43b83cd1610d,Wednesday,15:40:31,67,0,-1,-1,1,0,36.11
630fc75e386f43b83cd1610f,Wednesday,15:41:02,66.5,0,-1,-1,1,0,36.37
630fc77c386f43b83cd16111,Wednesday,15:41:32,65.5,0,0,-1,-1,-1,36.59
630fc79b386f43b83cd16113,Wednesday,15:42:03,65,0,0,-1,-1,-1,36.83
630fc7ba386f43b83cd16115,Wednesday,15:42:34,64.5,0,0,-1,-1,-1,36.97
630fc7d9386f43b83cd16117,Wednesday,15:43:05,64,0,0,-1,-1,-1,37.13
630fc7f9386f43b83cd16119,Wednesday,15:43:37,64,0,0,-1,-1,-1,37.31
630fc816386f43b83cd1611b,Wednesday,15:44:06,64,0,0,-1,-1,-1,37.35
630fc836386f43b83cd1611d,Wednesday,15:44:38,63.5,0,0,-1,-1,-1,37.53
630fc855386f43b83cd1611f,Wednesday,15:45:09,63.5,0,0,-1,-1,-1,37.63
630fc873386f43b83cd16121,Wednesday,15:45:39,63.5,0,0,-1,-1,-1,37.67
630fc891386f43b83cd16123,Wednesday,15:46:09,63,0,0,-1,-1,-1,37.79
630fc8b0386f43b83cd16125,Wednesday,15:46:40,63.5,0,1,-1,0,1,37.85
630fc8cf386f43b83cd16127,Wednesday,15:47:11,63,0,1,-1,0,1,38.17
630fc8ee386f43b83cd16129,Wednesday,15:47:42,62,0,0,-1,-1,-1,37.71
630fc90c386f43b83cd1612b,Wednesday,15:48:12,62,0,0,-1,-1,-1,36.85
630fc92c386f43b83cd1612d,Wednesday,15:48:44,63.5,0,-1,-1,1,0,35.97
630fc94a386f43b83cd1612f,Wednesday,15:49:14,65,0,-1,-1,1,0,35.57
630fc96a386f43b83cd16131,Wednesday,15:49:46,67,0,-1,-1,1,0,35.57
630fc987386f43b83cd16133,Wednesday,15:50:15,68.5,0,-1,-1,1,0,35.71
630fc9a7386f43b83cd16135,Wednesday,15:50:47,67.5,0,-1,-1,1,0,35.95
630fc9c5386f43b83cd16137,Wednesday,15:51:17,67,0,-1,-1,1,0,36.17
630fc9e5386f43b83cd16139,Wednesday,15:51:49,66,0,-1,-1,1,0,36.43
630fca04386f43b83cd1613b,Wednesday,15:52:20,65.5,0,0,-1,-1,-1,36.65
630fca22386f43b83cd1613d,Wednesday,15:52:50,65,0,0,-1,-1,-1,36.85
630fca41386f43b83cd1613f,Wednesday,15:53:21,64.5,0,0,-1,-1,-1,37.05
630fca5f386f43b83cd16141,Wednesday,15:53:51,64,0,0,-1,-1,-1,37.19
630fca7e386f43b83cd16143,Wednesday,15:54:22,64,0,0,-1,-1,-1,37.31
630fca9d386f43b83cd16145,Wednesday,15:54:53,63.5,0,0,-1,-1,-1,37.45
630fcabe386f43b83cd16147,Wednesday,15:55:26,63.5,0,0,-1,-1,-1,37.55
630fcada386f43b83cd16149,Wednesday,15:55:54,63.5,0,0,-1,-1,-1,37.67
630fcaf8386f43b83cd1614b,Wednesday,15:56:24,63.5,0,0,-1,-1,-1,37.73
630fcb17386f43b83cd1614d,Wednesday,15:56:55,63.5,0,1,-1,0,1,37.87
630fcb36386f43b83cd1614f,Wednesday,15:57:26,64,0,1,-1,0,1,38.17
630fcb57386f43b83cd16151,Wednesday,15:57:59,62,0,0,-1,-1,-1,37.59
630fcb74386f43b83cd16153,Wednesday,15:58:28,62.5,0,0,-1,-1,-1,36.81
630fcb93386f43b83cd16155,Wednesday,15:58:59,63.5,0,-1,-1,1,0,35.97
630fcbb3386f43b83cd16157,Wednesday,15:59:31,65,0,-1,-1,1,0,35.59
630fcbd2386f43b83cd16159,Wednesday,16:00:02,67.5,0,-1,-1,1,0,35.57
630fcbef386f43b83cd1615b,Wednesday,16:00:31,68.5,0,-1,-1,1,0,35.73
630fcc0f386f43b83cd1615d,Wednesday,16:01:03,68.5,0,-1,-1,1,0,35.99
630fcc2e386f43b83cd1615f,Wednesday,16:01:34,67,0,-1,-1,1,0,36.19
630fcc4c386f43b83cd16161,Wednesday,16:02:04,66.5,0,-1,-1,1,0,36.49
630fcc6b386f43b83cd16163,Wednesday,16:02:35,66,0,0,-1,-1,-1,36.69
630fcc8a386f43b83cd16165,Wednesday,16:03:06,65,0,0,-1,-1,-1,36.89
630fcca8386f43b83cd16167,Wednesday,16:03:36,64.5,0,0,-1,-1,-1,37.07
630fccc7386f43b83cd16169,Wednesday,16:04:07,64,0,0,-1,-1,-1,37.21
630fcce5386f43b83cd1616b,Wednesday,16:04:37,64.5,0,0,-1,-1,-1,37.41
630fcd04386f43b83cd1616d,Wednesday,16:05:08,64.5,0,0,-1,-1,-1,37.51
630fcd24386f43b83cd1616f,Wednesday,16:05:40,64,0,0,-1,-1,-1,37.63
630fcd41386f43b83cd16171,Wednesday,16:06:09,63.5,0,0,-1,-1,-1,37.67
630fcd61386f43b83cd16173,Wednesday,16:06:41,63.5,0,0,-1,-1,-1,37.79
630fcd7f386f43b83cd16175,Wednesday,16:07:11,63.5,0,1,-1,0,1,37.81
630fcd9e386f43b83cd16177,Wednesday,16:07:42,64,0,1,-1,0,1,38.13
630fcdbd386f43b83cd16179,Wednesday,16:08:13,62,0,0,-1,-1,-1,37.55
630fcddc386f43b83cd1617b,Wednesday,16:08:44,62,0,0,-1,-1,-1,36.81
630fcdfa386f43b83cd1617d,Wednesday,16:09:14,63.5,0,-1,-1,1,0,35.95
630fce1a386f43b83cd1617f,Wednesday,16:09:46,66,0,-1,-1,1,0,35.55
630fce38386f43b83cd16181,Wednesday,16:10:16,67.5,0,-1,-1,1,0,35.55
630fce56386f43b83cd16183,Wednesday,16:10:46,68.5,0,-1,-1,1,0,35.69
630fce75386f43b83cd16185,Wednesday,16:11:17,68,0,-1,-1,1,0,35.97
630fce94386f43b83cd16187,Wednesday,16:11:48,67,0,-1,-1,1,0,36.21
630fceb3386f43b83cd16189,Wednesday,16:12:19,66.5,0,-1,-1,1,0,36.39
630fced3386f43b83cd1618b,Wednesday,16:12:51,65.5,0,0,-1,-1,-1,36.63
630fcef1386f43b83cd1618d,Wednesday,16:13:21,65,0,0,-1,-1,-1,36.85
630fcf13386f43b83cd1618f,Wednesday,16:13:55,65,0,0,-1,-1,-1,37.03
630fcf2e386f43b83cd16191,Wednesday,16:14:22,64.5,0,0,-1,-1,-1,37.23
630fcf4e386f43b83cd16193,Wednesday,16:14:54,64,0,0,-1,-1,-1,37.29
630fcf6f386f43b83cd16195,Wednesday,16:15:27,63.5,0,0,-1,-1,-1,37.45
630fcf8b386f43b83cd16197,Wednesday,16:15:55,63.5,0,0,-1,-1,-1,37.57
630fcfa9386f43b83cd16199,Wednesday,16:16:25,64,0,0,-1,-1,-1,37.65
630fcfc9386f43b83cd1619b,Wednesday,16:16:57,63.5,0,0,-1,-1,-1,37.75
630fcfe8386f43b83cd1619d,Wednesday,16:17:28,63.5,0,1,-1,0,1,37.81
630fd006386f43b83cd1619f,Wednesday,16:17:58,63.5,0,1,-1,0,1,38.17
630fd024386f43b83cd161a1,Wednesday,16:18:28,62,0,0,-1,-1,-1,37.69
630fd044386f43b83cd161a3,Wednesday,16:19:00,62.5,0,0,-1,-1,-1,36.83
630fd064386f43b83cd161a5,Wednesday,16:19:32,63.5,0,-1,-1,1,0,35.93
630fd082386f43b83cd161a7,Wednesday,16:20:02,65.5,0,-1,-1,1,0,35.57
630fd09f386f43b83cd161a9,Wednesday,16:20:31,67.5,0,-1,-1,1,0,35.53
630fd0be386f43b83cd161ab,Wednesday,16:21:02,68.5,0,-1,-1,1,0,35.71
630fd0dd386f43b83cd161ad,Wednesday,16:21:33,68.5,0,-1,-1,1,0,35.97
630fd0fb386f43b83cd161af,Wednesday,16:22:03,67.5,0,-1,-1,1,0,36.23
630fd139386f43b83cd161b1,Wednesday,16:23:05,66,0,0,-1,-1,-1,36.67
630fd159386f43b83cd161b3,Wednesday,16:23:37,65,0,0,-1,-1,-1,36.87
630fd177386f43b83cd161b5,Wednesday,16:24:07,65,0,0,-1,-1,-1,37.05
630fd197386f43b83cd161b7,Wednesday,16:24:39,64.5,0,0,-1,-1,-1,37.21
630fd1b4386f43b83cd161b9,Wednesday,16:25:08,64,0,0,-1,-1,-1,37.35
630fd1d3386f43b83cd161bb,Wednesday,16:25:39,63.5,0,0,-1,-1,-1,37.49
630fd1f6386f43b83cd161bd,Wednesday,16:26:14,64,0,0,-1,-1,-1,37.53
630fd211386f43b83cd161bf,Wednesday,16:26:41,63,0,0,-1,-1,-1,37.71
630fd231386f43b83cd161c1,Wednesday,16:27:13,64,0,0,-1,-1,-1,37.75
630fd24e386f43b83cd161c3,Wednesday,16:27:42,63.5,0,0,-1,-1,-1,37.79
630fd26d386f43b83cd161c5,Wednesday,16:28:13,64,0,1,-1,0,1,37.85
630fd28b386f43b83cd161c7,Wednesday,16:28:43,63,0,1,-1,0,1,38.21
630fd2ab386f43b83cd161c9,Wednesday,16:29:15,62,0,0,-1,-1,-1,37.65
630fd2c9386f43b83cd161cb,Wednesday,16:29:45,62.5,0,0,-1,-1,-1,36.79
630fd2e7386f43b83cd161cd,Wednesday,16:30:15,63.5,0,-1,-1,1,0,36.01
630fd306386f43b83cd161cf,Wednesday,16:30:46,66,0,-1,-1,1,0,35.61
630fd325386f43b83cd161d1,Wednesday,16:31:17,68,0,-1,-1,1,0,35.59
630fd345386f43b83cd161d3,Wednesday,16:31:49,68.5,0,-1,-1,1,0,35.73
630fd363386f43b83cd161d5,Wednesday,16:32:19,68,0,-1,-1,1,0,35.95
630fd382386f43b83cd161d7,Wednesday,16:32:50,68,0,-1,-1,1,0,36.19
630fd3a0386f43b83cd161d9,Wednesday,16:33:20,66.5,0,-1,-1,1,0,36.43
630fd3bf386f43b83cd161db,Wednesday,16:33:51,66,0,0,-1,-1,-1,36.67
630fd3de386f43b83cd161dd,Wednesday,16:34:22,65,0,0,-1,-1,-1,36.89
630fd3fd386f43b83cd161df,Wednesday,16:34:53,64.5,0,0,-1,-1,-1,37.05
630fd41c386f43b83cd161e1,Wednesday,16:35:24,64.5,0,0,-1,-1,-1,37.21
630fd43a386f43b83cd161e3,Wednesday,16:35:54,64.5,0,0,-1,-1,-1,37.33
630fd459386f43b83cd161e5,Wednesday,16:36:25,63.5,0,0,-1,-1,-1,37.43
630fd478386f43b83cd161e7,Wednesday,16:36:56,64,0,0,-1,-1,-1,37.55
630fd497386f43b83cd161e9,Wednesday,16:37:27,64,0,0,-1,-1,-1,37.59
630fd4b6386f43b83cd161eb,Wednesday,16:37:58,64,0,0,-1,-1,-1,37.71
630fd4d4386f43b83cd161ed,Wednesday,16:38:28,64,0,0,-1,-1,-1,37.79
630fd4f3386f43b83cd161ef,Wednesday,16:38:59,64,0,1,-1,0,1,37.89
630fd513386f43b83cd161f1,Wednesday,16:39:31,64,0,1,-1,0,1,38.19
630fd530386f43b83cd161f3,Wednesday,16:40:00,62.5,0,0,-1,-1,-1,37.71
630fd550386f43b83cd161f5,Wednesday,16:40:32,62.5,0,0,-1,-1,-1,36.85
630fd56f386f43b83cd161f7,Wednesday,16:41:03,63.5,0,-1,-1,1,0,35.99
630fd58d386f43b83cd161f9,Wednesday,16:41:33,65.5,0,-1,-1,1,0,35.61
630fd5ac386f43b83cd161fb,Wednesday,16:42:04,68,0,-1,-1,1,0,35.59
630fd5ca386f43b83cd161fd,Wednesday,16:42:34,68.5,0,-1,-1,1,0,35.77
630fd5e9386f43b83cd161ff,Wednesday,16:43:05,67.5,0,-1,-1,1,0,35.97
630fd608386f43b83cd16201,Wednesday,16:43:36,67.5,0,-1,-1,1,0,36.19
630fd627386f43b83cd16203,Wednesday,16:44:07,66,0,-1,-1,1,0,36.49
630fd646386f43b83cd16205,Wednesday,16:44:38,66.5,0,0,-1,-1,-1,36.69
630fd664386f43b83cd16207,Wednesday,16:45:08,65.5,0,0,-1,-1,-1,36.89
630fd683386f43b83cd16209,Wednesday,16:45:39,65,0,0,-1,-1,-1,37.05
630fd6a2386f43b83cd1620b,Wednesday,16:46:10,64.5,0,0,-1,-1,-1,37.23
630fd6c1386f43b83cd1620d,Wednesday,16:46:41,64,0,0,-1,-1,-1,37.37
630fd6e0386f43b83cd1620f,Wednesday,16:47:12,64,0,0,-1,-1,-1,37.49
630fd6ff386f43b83cd16211,Wednesday,16:47:43,64,0,0,-1,-1,-1,37.63
630fd71d386f43b83cd16213,Wednesday,16:48:13,64.5,0,0,-1,-1,-1,37.71
630fd73c386f43b83cd16215,Wednesday,16:48:44,64,0,0,-1,-1,-1,37.77
630fd75c386f43b83cd16217,Wednesday,16:49:16,64,0,1,-1,0,1,37.85
630fd779386f43b83cd16219,Wednesday,16:49:45,64,0,1,-1,0,1,38.19
630fd798386f43b83cd1621b,Wednesday,16:50:16,63,0,0,-1,-1,-1,37.65
630fd7b7386f43b83cd1621d,Wednesday,16:50:47,63,0,0,-1,-1,-1,36.83
630fd7d7386f43b83cd1621f,Wednesday,16:51:19,63.5,0,-1,-1,1,0,36.03
630fd7f5386f43b83cd16221,Wednesday,16:51:49,66,0,-1,-1,1,0,35.61
630fd815386f43b83cd16223,Wednesday,16:52:21,68,0,-1,-1,1,0,35.57
630fd833386f43b83cd16225,Wednesday,16:52:51,68.5,0,-1,-1,1,0,35.73
630fd851386f43b83cd16227,Wednesday,16:53:21,68.5,0,-1,-1,1,0,35.95
630fd870386f43b83cd16229,Wednesday,16:53:52,67.5,0,-1,-1,1,0,36.17
630fd88e386f43b83cd1622b,Wednesday,16:54:22,67,0,-1,-1,1,0,36.43
630fd8ad386f43b83cd1622d,Wednesday,16:54:53,66,0,0,-1,-1,-1,36.65
630fd8cd386f43b83cd1622f,Wednesday,16:55:25,66,0,0,-1,-1,-1,36.83
630fd8eb386f43b83cd16231,Wednesday,16:55:55,65.5,0,0,-1,-1,-1,36.99
630fd90a386f43b83cd16233,Wednesday,16:56:26,64.5,0,0,-1,-1,-1,37.13
630fd929386f43b83cd16235,Wednesday,16:56:57,64.5,0,0,-1,-1,-1,37.31
630fd947386f43b83cd16237,Wednesday,16:57:27,64.5,0,0,-1,-1,-1,37.43
630fd966386f43b83cd16239,Wednesday,16:57:58,64.5,0,0,-1,-1,-1,37.49
630fd985386f43b83cd1623b,Wednesday,16:58:29,64,0,0,-1,-1,-1,37.63
630fd9a5386f43b83cd1623d,Wednesday,16:59:01,64.5,0,0,-1,-1,-1,37.71
630fd9c3386f43b83cd1623f,Wednesday,16:59:31,64,0,0,-1,-1,-1,37.79
630fd9e1386f43b83cd16241,Wednesday,17:00:01,64,0,1,-1,0,1,37.93
630fd9ff386f43b83cd16243,Wednesday,17:00:31,64.5,0,1,-1,0,1,38.29
630fda1e386f43b83cd16245,Wednesday,17:01:02,62.5,0,0,-1,-1,-1,37.71
630fda3f386f43b83cd16247,Wednesday,17:01:35,62.5,0,0,-1,-1,-1,36.83
630fda5e386f43b83cd16249,Wednesday,17:02:06,64,0,-1,-1,1,0,35.99
630fda7b386f43b83cd1624b,Wednesday,17:02:35,66,0,-1,-1,1,0,35.57
630fda9e386f43b83cd1624d,Wednesday,17:03:10,68,0,-1,-1,1,0,35.55
630fdab9386f43b83cd1624f,Wednesday,17:03:37,69.5,0,-1,-1,1,0,35.71
630fdad7386f43b83cd16251,Wednesday,17:04:07,68.5,0,-1,-1,1,0,35.95
630fdaf6386f43b83cd16253,Wednesday,17:04:38,68,0,-1,-1,1,0,36.19
630fdb18386f43b83cd16255,Wednesday,17:05:12,67,0,-1,-1,1,0,36.39
630fdb33386f43b83cd16257,Wednesday,17:05:39,66.5,0,0,-1,-1,-1,36.57
630fdb53386f43b83cd16259,Wednesday,17:06:11,66,0,0,-1,-1,-1,36.83
630fdb72386f43b83cd1625b,Wednesday,17:06:42,65.5,0,0,-1,-1,-1,36.97
630fdb91386f43b83cd1625d,Wednesday,17:07:13,65.5,0,0,-1,-1,-1,37.19
630fdbb0386f43b83cd1625f,Wednesday,17:07:44,65,0,0,-1,-1,-1,37.29
630fdbcd386f43b83cd16261,Wednesday,17:08:13,65,0,0,-1,-1,-1,37.37
630fdbed386f43b83cd16263,Wednesday,17:08:45,65,0,0,-1,-1,-1,37.49
630fdc0d386f43b83cd16265,Wednesday,17:09:17,64.5,0,0,-1,-1,-1,37.65
630fdc2a386f43b83cd16267,Wednesday,17:09:46,64.5,0,0,-1,-1,-1,37.69
630fdc49386f43b83cd16269,Wednesday,17:10:17,64,0,0,-1,-1,-1,37.75
630fdc68386f43b83cd1626b,Wednesday,17:10:48,64,0,0,-1,-1,-1,37.79
630fdc86386f43b83cd1626d,Wednesday,17:11:18,63.5,0,1,-1,0,1,37.87
630fdca6386f43b83cd1626f,Wednesday,17:11:50,64.5,0,1,-1,0,1,38.17
630fdcc4386f43b83cd16271,Wednesday,17:12:20,62.5,0,0,-1,-1,-1,37.67
630fdce2386f43b83cd16273,Wednesday,17:12:50,63,0,0,-1,-1,-1,36.79
630fdd02386f43b83cd16275,Wednesday,17:13:22,64.5,0,-1,-1,1,0,35.99
630fdd25386f43b83cd16277,Wednesday,17:13:57,66.5,0,-1,-1,1,0,35.55
630fdd3f386f43b83cd16279,Wednesday,17:14:23,68.5,0,-1,-1,1,0,35.45
630fdd5e386f43b83cd1627b,Wednesday,17:14:54,69.5,0,-1,-1,1,0,35.61
630fdd7e386f43b83cd1627d,Wednesday,17:15:26,69,0,-1,-1,1,0,35.83
630fdd9d386f43b83cd1627f,Wednesday,17:15:57,68,0,-1,-1,1,0,36.09
630fddbb386f43b83cd16281,Wednesday,17:16:27,67.5,0,-1,-1,1,0,36.31
630fddd9386f43b83cd16283,Wednesday,17:16:57,67,0,0,-1,-1,-1,36.53
630fddf7386f43b83cd16285,Wednesday,17:17:27,66.5,0,0,-1,-1,-1,36.71
630fde16386f43b83cd16287,Wednesday,17:17:58,65.5,0,0,-1,-1,-1,36.85
630fde35386f43b83cd16289,Wednesday,17:18:29,65.5,0,0,-1,-1,-1,36.99
630fde54386f43b83cd1628b,Wednesday,17:19:00,65.5,0,0,-1,-1,-1,37.13
630fde73386f43b83cd1628d,Wednesday,17:19:31,64.5,0,0,-1,-1,-1,37.21
630fde92386f43b83cd1628f,Wednesday,17:20:02,65,0,0,-1,-1,-1,37.25
630fdeb1386f43b83cd16291,Wednesday,17:20:33,65,0,0,-1,-1,-1,37.47
630fdecf386f43b83cd16293,Wednesday,17:21:03,64.5,0,0,-1,-1,-1,37.51
630fdeef386f43b83cd16295,Wednesday,17:21:35,64.5,0,0,-1,-1,-1,37.63
630fdf0e386f43b83cd16297,Wednesday,17:22:06,64,0,0,-1,-1,-1,37.69
630fdf2b386f43b83cd16299,Wednesday,17:22:35,64.5,0,0,-1,-1,-1,37.73
630fdf4b386f43b83cd1629b,Wednesday,17:23:07,64,0,0,-1,-1,-1,37.77
630fdf88386f43b83cd1629d,Wednesday,17:24:08,64.5,0,1,-1,0,1,38.09
630fdfa6386f43b83cd1629f,Wednesday,17:24:38,63,0,0,-1,-1,-1,37.53
630fdfc5386f43b83cd162a1,Wednesday,17:25:09,63,0,0,-1,-1,-1,36.71
